V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48,V49,V50,V51,V52,V53,V54,V55,V56,V57,V58,V59,V60,V61,V62,V63,V64,V65,V66,V67,V68,V69,V70,V71,V72,V73,V74,V75,V76,V77,V78,V79,V80,y1,y2,y3,y4
0.69697423,0.558372205,0.620767143,0.176487269,0.490233187,0.392632074,0.343585946,0.124628931,0.254873466,0.228625028,0.195446957,0.105413199,0.12691804,0.136240028,0.105781899,0.076337626,0.064822298,0.07059538,0.059208434,0.047180025,1.107206334,1.575108591,1.330716365,1.083165458,1.103629446,0.835829925,0.705615796,0.702637184,0.710650117,0.680716905,0.601276692,0.512710557,0.488300865,0.434457277,0.410503779,0.413637203,0.367980306,0.35270256,0.335975208,0.312470146,0.634226132,0.866694241,1.161667963,1.381483094,1.434760806,1.419434605,1.449216936,1.290023416,1.385656403,1.240774501,1.290675464,1.296670146,1.283771438,1.277903305,1.273424063,1.160675656,1.117546545,1.058989419,1.014541009,1.033816543,0.583048672,0.666266251,0.93264471,1.234341147,1.405142703,1.63990604,1.7409658,1.55193318,1.793034167,1.717424452,1.866663688,2.00980197,1.704198536,1.544362479,1.419345876,1.458939366,1.611056741,1.494043327,1.664105915,1.732405227,1,-1,1,-1,1
0.872904742,0.618074916,0.715554492,0.207196548,0.45911285,0.41688003,0.337949158,0.165407835,0.218767436,0.253177651,0.232792699,0.141990455,0.105057397,0.14676428,0.14252952,0.102505418,0.054097809,0.083250884,0.079034515,0.064455629,1.115700238,1.744856073,1.581197461,1.368300224,1.333312842,1.232233944,0.978962901,0.834590095,0.864250098,0.883955587,0.800958593,0.758451372,0.726729641,0.663736992,0.61578477,0.556565304,0.490403178,0.519579467,0.483967595,0.48838824,0.639259661,0.795290963,1.158933174,1.383203368,1.295836752,1.331237322,1.297117336,1.224569135,1.156457242,1.147536533,1.090670289,1.149608981,1.132193122,1.20304969,1.104777501,1.065229407,1.024633254,0.991534447,0.916127746,0.969085207,0.52738499,0.61160104,0.697926431,0.880160507,1.10260033,1.275949386,1.427817954,1.50237994,1.434701332,1.466695411,1.313475778,1.276229819,1.398198266,1.106435014,1.25836962,1.140106603,1.245332753,1.207708833,1.100410595,1.071007878,-1,1,1,-1,1
0.888762368,0.619070223,0.638932383,0.238778145,0.471559317,0.388811859,0.315718687,0.191051982,0.212948633,0.247034448,0.226959165,0.168697822,0.100592411,0.136736981,0.146470491,0.108468415,0.053526717,0.067039826,0.067061253,0.056130559,1.084239338,1.628479013,1.255074086,1.154901433,1.059569629,0.921004465,0.858249668,0.699940925,0.72987919,0.778592663,0.729268704,0.690796074,0.670676703,0.598445952,0.533251806,0.506099717,0.449437223,0.474818478,0.506717732,0.466617729,0.636794276,0.850983083,1.229850609,1.453503915,1.484467512,1.424643752,1.267906643,1.162268695,1.240462316,1.138999977,1.194525025,1.071308322,1.024343039,1.003729621,0.948576483,0.917782156,0.917897437,0.859687285,0.954762749,0.899783832,0.600044223,0.653275761,0.771298794,0.988330092,1.295192505,1.394036456,1.743264828,1.78097519,1.672366683,1.819614824,1.610715868,1.613314213,1.451784602,1.245450322,1.330236516,1.282423967,1.154010343,1.177350044,1.444397026,1.372165162,-1,1,1,-1,1
0.691088312,0.532379134,0.548103706,0.190650952,0.377437732,0.360539523,0.294310248,0.152813809,0.189876796,0.243980244,0.21008893,0.142232791,0.106183954,0.145017504,0.144026289,0.103652511,0.052742694,0.075870707,0.083589521,0.06317924,1.110522926,1.466363142,1.221859023,1.109163205,0.992256005,0.835071638,0.794961901,0.699852554,0.756996827,0.760706958,0.66703026,0.636131975,0.652422843,0.570110832,0.474051619,0.493296917,0.50665223,0.480507936,0.486372292,0.473334464,0.617781799,0.878771948,1.167431832,1.411815948,1.434323011,1.434453699,1.442786046,1.287206981,1.22127806,1.310577762,1.209828697,1.174996112,1.095911713,1.16068829,1.087686754,1.162910436,1.113137479,1.023861189,0.904278111,0.847805823,0.577885824,0.650645457,0.73634823,0.948221075,1.079874636,1.332967371,1.422884603,1.316603261,1.234019037,1.187092265,1.102341739,1.022616299,1.023504816,1.013282998,1.019910398,0.816334857,0.852913288,0.852675141,0.878335041,0.939176349,-1,1,1,-1,1
0.970102344,0.643886565,0.733151029,0.23609667,0.514516893,0.424611305,0.338006874,0.183904372,0.209910953,0.236028705,0.215575764,0.163562047,0.103956448,0.112432831,0.134870163,0.105993151,0.05038697,0.057015722,0.064262526,0.059893223,1.143417107,1.688992061,1.350189253,1.276264035,1.213061683,0.993586702,0.87115346,0.8444947,0.845100194,0.889996604,0.765391633,0.708503258,0.642315306,0.622485497,0.586973976,0.551714787,0.516661413,0.524195262,0.524670724,0.498959556,0.645864093,0.826077244,1.122126452,1.405819279,1.312947068,1.366321284,1.427928339,1.429146298,1.441543797,1.381591632,1.307292882,1.18251826,1.26907462,1.259621501,1.270368133,1.219470859,1.175255083,1.122609632,0.965362626,0.909273432,0.583304877,0.615172954,0.707050086,0.874515124,0.971570649,1.216426346,1.545040743,1.957378146,1.294963323,1.419914786,1.675469883,1.602022861,1.49746516,1.45871806,1.450767418,1.270307546,1.329233863,1.242192925,1.354328819,1.444161743,-1,1,1,-1,1
0.752943465,0.571318062,0.637820285,0.23786002,0.456800928,0.401197405,0.343168623,0.183046556,0.215764871,0.264855574,0.227925314,0.162737343,0.109300212,0.155006212,0.155090768,0.111456845,0.052710113,0.077601668,0.077089253,0.064579881,1.157730863,1.49250133,1.281803975,1.104116358,1.082398428,0.980435475,0.868228246,0.766186445,0.759412689,0.807466876,0.735519499,0.693931295,0.666709063,0.599458967,0.561610914,0.5243328,0.511063111,0.520051617,0.50968368,0.510258226,0.639352407,0.786542812,1.14077484,1.200935517,1.182311833,1.019961707,1.033584215,1.081008087,1.039292213,1.013325285,0.990404648,0.898571483,0.922867975,0.94046986,0.975589223,0.957228596,0.862090761,0.782129735,0.822414036,0.754403212,0.497063885,0.568048365,0.646204637,0.714853124,0.799666084,0.971230397,1.085956983,1.282961707,1.224300504,1.330120963,1.301867422,1.176958381,1.241394976,1.133736262,1.141132557,1.199631784,1.071064562,1.144395368,1.215751225,1.188055489,-1,1,1,-1,1
0.791188226,0.597098543,0.625703877,0.219033288,0.430001447,0.386986784,0.320875064,0.187672846,0.204388791,0.246800779,0.219607829,0.171226069,0.114468838,0.150727531,0.143850236,0.122234059,0.05663207,0.072092833,0.087054374,0.067933574,1.145499068,1.599019087,1.26772621,1.261234078,1.12796031,1.021857849,0.875783497,0.747752927,0.763387809,0.76019886,0.692185013,0.609778405,0.574372761,0.51788577,0.453962515,0.436378732,0.402305408,0.402168017,0.402114502,0.409887008,0.667412209,0.992068707,1.378489272,1.64289948,1.520378698,1.379149106,1.336916436,1.346116742,1.373020019,1.275447222,1.131703475,1.121759443,1.279120488,1.170352323,1.14111198,1.104265215,1.057541441,0.922458215,0.913337054,0.888039989,0.578210847,0.629476356,0.709101829,0.855424145,1.07280631,1.359574373,1.601979691,1.458126592,1.938820714,1.442691514,1.675164586,1.481612499,1.456108363,1.223457661,1.218425355,1.265976644,1.336125689,1.198269247,1.170021204,1.217959046,-1,1,1,-1,1
0.714296113,0.564865076,0.584577154,0.182055962,0.382023085,0.362692001,0.310386304,0.141371883,0.188958468,0.243824973,0.200897253,0.129696839,0.09386889,0.137811099,0.125971031,0.094181087,0.045259194,0.073438937,0.075516455,0.058976615,1.141151559,1.666078712,1.312700546,1.170201062,1.069443407,0.947767839,0.858760339,0.662194345,0.69597771,0.704001016,0.646560991,0.60361796,0.558442231,0.512131566,0.425529835,0.372265448,0.375591123,0.382992763,0.385324413,0.358087444,0.625453389,0.781578455,1.055737573,1.161584526,1.19674856,1.032726028,1.083745181,1.017462916,1.043150248,0.953407402,0.986575802,1.017759537,1.022664542,0.963061846,0.978602321,0.906115466,0.855589045,0.75548157,0.694783033,0.730874093,0.547114289,0.582873847,0.710554854,0.866958346,1.111184074,1.272237747,1.461533029,1.613830261,1.49995368,1.653975767,1.589045049,1.347006644,1.407308428,1.366192692,1.449674496,1.629298027,1.639490258,1.602787274,1.444536681,1.537055113,-1,1,1,-1,1
0.86040237,0.660062174,0.659609624,0.222326576,0.450061934,0.395255679,0.321251336,0.183390209,0.192621743,0.243378653,0.211363438,0.154819991,0.099336199,0.137078401,0.140464582,0.108447436,0.052601721,0.07502131,0.085804645,0.063950419,1.049060391,1.582683382,1.435060618,1.179054986,1.174340532,1.071386447,0.926130249,0.761445271,0.782576563,0.833032266,0.716106784,0.642298145,0.615128498,0.584586933,0.526869458,0.489169515,0.453064254,0.466674009,0.489818939,0.445580211,0.625026307,0.835195522,1.180905279,1.350661035,1.361279652,1.45751556,1.311388837,1.323960222,1.356035801,1.403939294,1.288329547,1.347320926,1.338428717,1.360452859,1.275397004,1.217932512,1.199897676,1.104731243,1.035126954,0.938570624,0.58880296,0.67451946,0.780414206,1.089179385,1.330281938,1.554843601,1.734423037,1.87199343,1.717388027,1.902598403,1.703531177,1.534047066,1.535718365,1.516612566,1.509523738,1.622027616,1.599442756,1.426858555,1.276994946,1.410230934,-1,1,1,-1,1
0.819056974,0.591760473,0.643043528,0.195231791,0.441948081,0.387141397,0.32822114,0.156784383,0.204027129,0.242164334,0.213243991,0.128204549,0.099217942,0.145486551,0.136097022,0.090869369,0.045712176,0.071865141,0.075350837,0.052104372,1.090727641,1.639205384,1.556508134,1.371573777,1.314167753,1.187927109,1.010921696,0.877067911,0.871031923,0.915346095,0.786127247,0.756026843,0.682857832,0.607207165,0.551824768,0.523342027,0.498248563,0.494089618,0.510763625,0.482248991,0.620247032,0.796362322,1.1484714,1.319723752,1.399757185,1.278137659,1.201644515,1.25489814,1.153371791,1.165326093,1.062171531,1.087209657,1.07765118,1.079075553,1.029254988,0.986684024,0.946140955,0.922042922,0.828796183,0.719979145,0.56498278,0.650766508,0.725585487,0.922961156,1.128320356,1.459027763,1.378597219,1.830587256,1.551810269,1.877119318,1.367711043,1.663349071,1.550544434,1.201425032,1.161700222,1.155817054,1.217022874,1.472508095,1.382164968,1.350112746,-1,1,1,-1,1
0.808942549,0.608795803,0.630437937,0.237521445,0.462600406,0.410429379,0.323040008,0.190439537,0.211503349,0.264208918,0.220345784,0.16150363,0.110260665,0.156053408,0.143265311,0.113393727,0.058885574,0.072870124,0.080511205,0.067686101,1.11729627,1.543750791,1.392926131,1.18612965,0.99394212,1.010546025,0.899044612,0.741953353,0.702809435,0.755737921,0.699594742,0.619971175,0.622760049,0.519074462,0.45866067,0.418503102,0.382316498,0.408265214,0.40003936,0.395090368,0.639896938,0.906638484,1.311530228,1.401067665,1.435325069,1.34465486,1.264652388,1.194564995,1.26931318,1.320371037,1.313199954,1.226206399,1.212756328,1.171507003,1.109347489,1.12742774,1.213645868,1.088324887,1.068781316,0.992002554,0.571503561,0.627919168,0.780160172,1.095133844,1.234077068,1.454884553,1.359746852,1.808675943,1.730681474,1.98791281,1.927496309,1.637409216,1.490378552,1.601886323,1.46566979,1.526187938,1.572263563,1.618986584,1.436480236,1.524813295,-1,1,1,-1,1
0.791369259,0.612932513,0.614628554,0.199399321,0.444014417,0.390283003,0.316452153,0.171209378,0.206359966,0.255931443,0.218790958,0.154002225,0.106758616,0.16132686,0.143921714,0.110168185,0.049280728,0.072773594,0.078490403,0.06836457,0.90685206,1.327853012,1.157167304,1.0549957,0.950976253,0.89693588,0.831509883,0.642197585,0.63464362,0.649622055,0.559624935,0.520678433,0.515099044,0.483823654,0.435629064,0.381947255,0.347636349,0.365961722,0.376193801,0.354316156,0.617383653,0.756295119,1.081136302,1.330254945,1.381995546,1.207425557,1.08227998,1.034274243,1.075309755,1.049815858,1.092076318,0.975484272,0.968935272,0.945233942,0.942899566,0.89624169,0.830101061,0.771015622,0.734450987,0.730840335,0.5466247,0.635013246,0.730326041,0.899653559,1.100476059,1.387237601,1.080869607,1.889302337,1.994799009,1.718709581,1.451793141,1.685983887,1.304646407,1.253418921,1.264920834,1.151448131,1.380539443,1.360603949,1.174882424,1.394047037,-1,1,1,-1,1
0.96436603,0.679339431,0.742872522,0.237762128,0.51304621,0.44394466,0.33300933,0.187268423,0.216216292,0.258002688,0.2097516,0.155323234,0.105853378,0.133628927,0.132002283,0.103553741,0.055667841,0.06655728,0.066441667,0.059229703,1.079343887,1.639810934,1.510861076,1.301039523,1.306799998,1.274422435,1.121757072,0.801838463,0.83190666,0.943632003,0.844826467,0.764164406,0.737714125,0.690809443,0.599797338,0.549013617,0.459266536,0.537626806,0.552939608,0.544885169,0.621500673,0.81545958,1.179368893,1.399488022,1.381698342,1.36595059,1.356820518,1.216969714,1.218134142,1.287784494,1.355868666,1.253225705,1.200790071,1.206126585,1.264329877,1.209752157,1.138125977,1.077414935,0.997431815,0.852099193,0.585489176,0.641819526,0.806541859,1.085918946,1.333833676,1.449806098,1.589762863,1.668997136,1.953923482,1.796451415,1.589259186,1.565953647,1.398563047,1.341070696,1.307692147,1.361542921,1.432744947,1.592483399,1.573010497,1.433454775,-1,1,1,-1,1
0.867733683,0.625070479,0.678064565,0.218336152,0.516059627,0.427500692,0.333231737,0.168731702,0.215953007,0.254422366,0.214885447,0.148701137,0.09928856,0.143489997,0.138274063,0.105669626,0.048038124,0.072277965,0.076597802,0.061444678,1.070370664,1.488814808,1.215706454,1.08771537,0.956498375,0.816865741,0.832123179,0.724205935,0.726751186,0.707344677,0.670461477,0.616775141,0.596961472,0.545253753,0.506670935,0.432759828,0.389624282,0.396734096,0.388367541,0.394236582,0.585209737,0.762325595,1.002531886,1.08788167,1.15439024,1.101359663,0.984087135,0.987303203,0.90745563,0.932216485,0.942165019,0.876192839,0.795323818,0.737886814,0.694949095,0.70279378,0.743258157,0.763580456,0.720602288,0.672483625,0.59630088,0.668401381,0.850013576,1.053782526,1.368865024,1.67152669,1.66647712,1.693113834,2.122952226,1.680644014,1.594785046,1.304274162,1.243766521,1.192476294,1.23975181,1.268009776,1.228533293,1.228351317,1.172056726,1.206732629,-1,1,1,-1,1
0.827586424,0.618773946,0.622946652,0.224738497,0.434667896,0.376209983,0.299501783,0.173519893,0.19795786,0.211766464,0.194694979,0.145411202,0.103539618,0.120425045,0.125580506,0.100881225,0.059111097,0.06738244,0.069639784,0.066204848,1.135285233,1.662162159,1.32078852,1.267116235,1.117247525,1.047028902,0.919335444,0.79125747,0.741910268,0.777741767,0.760315947,0.638114568,0.63526663,0.60320044,0.549042111,0.512874458,0.470437949,0.482941673,0.516786655,0.492672429,0.631489968,0.878613093,1.226573938,1.359240584,1.22750171,1.178582461,1.183617928,1.109631316,1.025391628,1.077748809,0.988053377,0.962980573,0.984929809,1.09908701,1.020722482,0.933720716,0.879148512,0.844863897,0.830031645,0.842837136,0.576141401,0.667869472,0.825125252,1.003914279,1.255032433,1.467335571,1.339253042,1.774166429,1.9639677,1.653445966,1.538891039,1.375823061,1.301658882,1.184385671,1.308785702,1.329880513,1.353109421,1.523050767,1.418025384,1.458267861,-1,1,1,-1,1
0.746134263,0.602600792,0.632422958,0.231372735,0.434306023,0.405043449,0.342695661,0.188005325,0.202022179,0.247682192,0.223306116,0.159470783,0.115616104,0.14870416,0.133626922,0.104734827,0.056478208,0.070144763,0.069790209,0.060418764,1.031608819,1.533340734,1.34532654,1.237786866,1.244923518,1.138673515,0.974742807,0.819465997,0.84303473,0.915195199,0.872084639,0.819925585,0.730535186,0.690479516,0.62616698,0.585879415,0.544740938,0.548679416,0.567958498,0.541919055,0.602660445,0.790070774,1.040254356,1.253091475,1.184803826,1.161130667,1.055543387,1.122310152,1.099462267,1.057626771,1.004388475,0.919671409,0.897522664,0.880198772,0.841178075,0.793440162,0.767610519,0.733598743,0.71978454,0.702888533,0.571585973,0.644164115,0.762028454,0.878010699,1.055120273,1.376873932,1.369215454,1.242964562,1.318678914,1.211069477,1.341693066,1.285759825,1.286414486,1.416231115,1.131952204,1.185111502,1.345232304,1.269813094,1.255091258,1.163636129,-1,1,1,-1,1
0.87966174,0.634758704,0.67090083,0.252857108,0.434878814,0.421826547,0.360688087,0.197282965,0.199977191,0.246731423,0.24875594,0.170829492,0.103324105,0.133725304,0.152465366,0.115585145,0.057275904,0.067875147,0.068665874,0.063933762,1.058019189,1.600637198,1.445119472,1.301863806,1.233970949,1.158100541,1.132741438,0.856339824,0.771550888,0.850891719,0.787904136,0.762216243,0.700521612,0.690358718,0.63140714,0.548248373,0.482698868,0.486534353,0.513284528,0.492946895,0.633918,0.845289431,1.207587902,1.3974685,1.438384966,1.43659048,1.340656551,1.286779884,1.348073148,1.249499094,1.197395313,1.249394302,1.337319029,1.265938632,1.303345278,1.269224338,1.173857537,1.147653827,1.080466114,1.002861784,0.551430352,0.607441486,0.695007638,0.896287775,0.994649283,1.220238779,1.389034506,1.535417785,1.412727618,1.549813574,1.51650727,1.20766727,1.184772964,1.096713625,1.174005236,1.206541333,1.140195831,1.152854419,1.056586525,1.023981684,-1,1,1,-1,1
0.925790836,0.681601128,0.705506104,0.243224789,0.507528698,0.447613039,0.376176432,0.181814414,0.209187656,0.246699768,0.239578615,0.144967394,0.102919321,0.135222106,0.147130951,0.096575993,0.052132885,0.071799633,0.076106051,0.060554919,1.096132738,1.641852516,1.45005064,1.175528402,1.184879819,1.164036887,0.957133313,0.713813993,0.745473458,0.791779219,0.756386193,0.669175218,0.64972071,0.621531647,0.50112368,0.430252362,0.430008406,0.456237,0.465147324,0.432717698,0.600300959,0.79330735,1.098866432,1.255392561,1.351373589,1.235526616,1.076925866,1.096288484,1.128479379,1.151658392,1.087254585,1.124697878,1.058432124,1.060779501,0.961609525,0.968666166,0.970173706,0.96807365,0.925306749,0.827225455,0.555389467,0.603916063,0.756081082,0.964494743,1.238387617,1.418728577,1.82207645,1.428240583,1.870443417,2.055811107,2.055837939,1.672987668,1.571735282,1.456905029,1.466499288,1.248672983,1.386413714,1.299455309,1.317547173,1.495543679,-1,1,1,-1,1
0.830297503,0.626089809,0.638133024,0.24668906,0.480084845,0.423574117,0.343797549,0.207320879,0.241628366,0.266453659,0.229152091,0.17667621,0.132518137,0.162934209,0.148469717,0.115233691,0.062623339,0.077767796,0.075135302,0.065280332,1.068146043,1.747031471,1.526880551,1.355273107,1.234704734,1.136400804,0.99083096,0.86289329,0.878183928,0.860154913,0.74591914,0.723823569,0.671456144,0.630560832,0.577409407,0.550574321,0.462808763,0.512276005,0.53180291,0.489491221,0.628587285,0.909142482,1.302165467,1.618671583,1.620045808,1.310063907,1.408279961,1.306383618,1.26771938,1.410397968,1.322509514,1.284978003,1.233159425,1.122946909,1.149182402,1.118031018,1.075754151,0.988448752,1.000611244,0.929861157,0.461233367,0.545698506,0.593956855,0.643125262,0.788012625,0.987782117,1.082345054,1.216391098,1.135903498,1.052572722,1.073352001,0.993468932,1.012807502,0.950434581,0.882711083,0.885835467,0.880888105,0.920741181,0.906753284,0.870492875,-1,1,1,-1,1
0.862847037,0.65872446,0.672120295,0.252286848,0.533759411,0.443044104,0.356453706,0.197141023,0.226237571,0.271567004,0.235258856,0.163649238,0.113090383,0.142399841,0.141725507,0.112938893,0.05671438,0.065676668,0.07479604,0.066270006,1.111036319,1.743860692,1.57168708,1.336009069,1.310341597,1.259494461,1.119585755,0.92410013,0.940236425,1.004659985,0.87783751,0.829515125,0.738525556,0.732615716,0.65401768,0.607437593,0.564488512,0.536185409,0.570681038,0.552637532,0.648213635,0.913698651,1.18732029,1.381340015,1.383271422,1.358804728,1.234698485,1.307900655,1.290613462,1.149470706,1.180816734,1.154281036,1.172415309,1.125308185,1.104776619,1.000327994,0.926815076,0.929125543,0.86784239,0.941462107,0.56757897,0.669117506,0.736874793,0.967893662,1.083512543,1.501562235,1.203594944,1.455754737,1.281264479,1.231202645,1.095660257,1.214326482,1.000809119,0.897952109,0.876111118,0.92113119,0.926813997,0.981227639,0.939983844,0.872289084,-1,1,1,-1,1
0.87138921,0.641906137,0.673778429,0.247088059,0.428273375,0.376836384,0.324191685,0.182492662,0.194508298,0.211104787,0.209846749,0.170780224,0.107814224,0.132720065,0.151485308,0.124558762,0.059377861,0.070157837,0.073746796,0.07089412,1.126781547,1.773712193,1.554450779,1.414030028,1.227347618,1.168900396,1.052462314,0.826864745,0.793981965,0.828976937,0.749806455,0.689865428,0.635936136,0.581748894,0.534267078,0.461777306,0.385458518,0.446983648,0.471853195,0.440134452,0.662440104,0.968927315,1.255510982,1.575130599,1.91989594,1.679063444,1.692751128,1.453630785,1.39996034,1.40189323,1.300851624,1.3064297,1.310116277,1.244727,1.269676691,1.199666064,1.10502957,1.030932782,0.919015165,0.842446571,0.555137388,0.647150435,0.74054604,0.854847108,1.021228921,1.297947763,1.333619224,1.425607428,1.518688213,1.304105351,1.561951246,1.504672458,1.269268814,1.094628637,1.153029113,1.126473157,1.136348644,1.233816922,1.236905431,1.30378194,-1,1,1,-1,1
0.888927305,0.649958686,0.692144577,0.227476407,0.45046399,0.417641121,0.339176355,0.165376795,0.181739957,0.237112942,0.2171061,0.13907152,0.095241651,0.12785945,0.131775879,0.096707569,0.047380962,0.067345651,0.068827151,0.057956993,1.154891922,1.803285727,1.598604339,1.404050564,1.200804488,1.301962765,1.13789076,0.829579492,0.853830701,0.936883984,0.806723913,0.739767787,0.710722187,0.697766126,0.616727742,0.564347706,0.490286374,0.496483442,0.564799724,0.530304662,0.600824683,0.778425709,1.099248538,1.306474807,1.310338468,1.264076356,1.20223662,1.171360955,1.154616003,1.10182878,1.06990141,0.977269936,1.031309161,1.009715897,0.946404162,0.887405506,0.859040112,0.785037578,0.725134045,0.704670323,0.605623553,0.669724394,0.871676498,1.063407339,1.478551008,1.673227025,1.579491363,1.69963911,1.746712291,1.713262596,1.67561352,1.497215191,1.335818217,1.17508993,1.187122347,1.351626759,1.297613535,1.566786528,1.340324466,1.338354899,-1,1,1,-1,1
0.886366771,0.648728498,0.706348258,0.241326491,0.453545632,0.424133682,0.354156008,0.186173133,0.212662084,0.255252612,0.227688235,0.16021944,0.11427288,0.137367132,0.140751957,0.105591807,0.057078354,0.069145547,0.068457625,0.061615826,1.125338941,1.766038667,1.582910223,1.394949607,1.257339122,1.294745396,1.093247685,0.932770347,0.905883107,0.939184418,0.822311739,0.748128866,0.686268362,0.638348637,0.562040127,0.513988431,0.446919745,0.477825472,0.491731021,0.462442157,0.594207883,0.775344813,1.106747885,1.264791387,1.325697903,1.191723608,1.152842891,1.117890437,1.069660592,1.134294207,1.041988252,0.940532589,0.955837828,0.947789693,0.83902621,0.768822164,0.710926179,0.707907627,0.690713243,0.665119462,0.541301312,0.615089447,0.743524027,0.949677512,1.341438275,1.272860797,1.965386731,1.763261967,1.748521392,1.593168593,1.801868877,1.558127797,1.48456494,1.433696911,1.317248183,1.356097483,1.277846444,1.344857478,1.402930979,1.362897783,-1,1,1,-1,1
0.891655297,0.651777071,0.692769574,0.221493532,0.475231939,0.424369738,0.344419905,0.178922917,0.199644371,0.24492527,0.217413568,0.147775775,0.110343586,0.138102168,0.132223211,0.100331875,0.056738544,0.066367601,0.063565258,0.05904315,1.106759123,1.709767806,1.620674473,1.432320956,1.235528447,1.245737116,1.131118252,0.877485034,0.765696299,0.846372014,0.793260817,0.680648765,0.578237223,0.639617262,0.563927396,0.493290245,0.438055278,0.463717756,0.479063018,0.458802823,0.662921732,0.94768134,1.399956814,1.644292661,1.764390705,1.669103202,1.519647438,1.459630675,1.404126837,1.4331839,1.384257464,1.301726269,1.325541776,1.335488277,1.338674484,1.261755754,1.139147289,0.918139977,0.826176746,0.802025825,0.561699428,0.617134578,0.659114778,0.731353338,0.942727605,1.108758996,1.146045067,1.194530345,1.362970803,1.471513751,1.285534577,1.172418952,0.992022678,0.970648159,0.955021969,1.101114285,1.04818952,1.093589433,1.075172349,1.114198689,-1,1,1,-1,1
0.794818672,0.618343612,0.649898719,0.235327207,0.448281903,0.415275557,0.341038418,0.200440618,0.211818317,0.254875427,0.238494366,0.174070849,0.131541017,0.162496778,0.168928279,0.127734224,0.071983019,0.081190442,0.0931645,0.081243239,1.174441017,1.784556514,1.517525316,1.358345674,1.298605461,1.220960394,1.083033658,0.870186322,0.887754893,0.926501478,0.822915106,0.768263355,0.727886194,0.713034362,0.635541771,0.567795895,0.502384128,0.509434003,0.547397471,0.519656979,0.635561372,0.940136047,1.29990219,1.473730484,1.349069186,1.340617533,1.334184036,1.293592412,1.283238813,1.309666038,1.260437519,1.161728605,1.206590607,1.105389206,1.089134027,1.128203628,1.108805825,1.113691529,1.063444266,1.012766613,0.586925483,0.676989508,0.753391141,0.977357258,1.242861898,1.301976881,1.570230992,1.50108371,1.348382315,1.690080772,1.781341385,1.633736902,1.419165924,1.395054423,1.383387986,1.297338155,1.390705251,1.542364354,1.593324774,1.443590223,-1,1,1,-1,1
0.850077197,0.663787116,0.651977767,0.24516736,0.457819379,0.430248106,0.367959271,0.190288152,0.197481197,0.245422389,0.233734108,0.153285358,0.113925778,0.140144646,0.127758588,0.105734225,0.055653932,0.059850381,0.059528443,0.061038541,0.944186747,1.364455568,1.197680078,1.211529321,1.122712148,1.088572189,0.978346105,0.890888913,0.803822849,0.857753897,0.788367368,0.750618021,0.712430281,0.68338399,0.612361694,0.547572333,0.500356971,0.51643995,0.543016968,0.497645154,0.634047933,0.844600277,1.12461956,1.304104411,1.413944636,1.248561327,1.207945199,1.212498166,1.341247183,1.225593812,1.243736213,1.210299428,1.169572065,1.041304185,1.014239718,1.010056105,0.946967882,0.748280237,0.828719163,0.932793804,0.589710779,0.678838656,0.816820249,1.016201029,1.274943972,1.658700471,1.527853788,1.727684018,1.532578907,1.54678207,1.430760554,1.59221324,1.455918347,1.585836731,1.45183697,1.489857459,1.374825555,1.381618374,1.392246354,1.343247672,-1,1,1,-1,1
0.874086165,0.636211104,0.650316397,0.23963063,0.408544963,0.391849548,0.326724309,0.188333329,0.187873844,0.257308823,0.223863507,0.165806043,0.1000911,0.15415068,0.150334107,0.1152298,0.055345127,0.078855079,0.078401805,0.072795157,1.057224582,1.65541331,1.387481841,1.313881784,1.191133057,1.094441649,0.90339925,0.824101761,0.863936289,0.902292524,0.82649269,0.788093741,0.699188611,0.695096813,0.62629696,0.617819047,0.575848321,0.598668009,0.601338674,0.578417202,0.618762379,0.848440754,1.244083388,1.425312829,1.406633175,1.344607627,1.15618214,1.182668065,1.170130553,1.278898661,1.157738977,1.166098698,1.051052352,1.026864595,0.924012778,0.936303287,0.822232385,0.880578953,0.800811936,0.789265896,0.604651373,0.676351866,0.805627046,1.172271412,1.284486403,1.549501179,1.676237712,1.744795533,1.919452775,1.733625933,1.409153044,1.466709508,1.249225689,1.12257942,1.127495811,1.222600743,1.398479704,1.37776826,1.198915904,1.235999873,-1,1,1,-1,1
